stove_id,sales_reference,sales_orders
101088339,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088337,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088345,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088333,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088341,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088347,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088343,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088093,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088346,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088126,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088060,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088173,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088128,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088175,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088336,TR-1DF68A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101089808,TR-DE44F4,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-27""}"
101089812,TR-DE44F4,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-27""}"
101089881,TR-DE44F4,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-27""}"
101089838,TR-DE44F4,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-27""}"
101089860,TR-DE44F4,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-27""}"
101084614,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084615,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084616,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084617,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084618,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084619,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084620,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084621,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084622,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084623,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084624,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084625,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084626,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084627,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084628,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084629,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084630,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084631,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084632,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084633,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084634,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084635,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084636,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084637,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101084638,TR-CC3BC0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-23""}"
101088371,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101088396,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101090078,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101088433,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101088357,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101088257,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101088370,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101088303,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101090036,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101090068,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101088455,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101088453,TR-D7D73A,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-11-04""}"
101089878,TR-214E32,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-27""}"
101089859,TR-214E32,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-27""}"
101089839,TR-214E32,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-27""}"
101089841,TR-214E32,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-27""}"
101089224,TR-508492,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-20""}"
101089281,TR-508492,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-20""}"
101089185,TR-508492,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-20""}"
101090843,TR-508492,"{""factories"": {""factory_location"": ""Kano""}, ""sales_date"": ""2025-10-20""}"
101088328,TR-599BFF,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088274,TR-599BFF,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088324,TR-599BFF,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088354,TR-599BFF,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088364,TR-599BFF,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088319,TR-599BFF,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088359,TR-599BFF,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088397,TR-599BFF,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088318,TR-599BFF,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101088355,TR-599BFF,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-23""}"
101080802,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080837,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080814,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080828,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080832,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080797,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080813,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080826,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080810,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080795,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080798,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080831,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080817,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080818,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080806,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080785,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080767,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080730,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080836,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101080808,TR-AE8105,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-09-24""}"
101088421,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088425,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088267,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088418,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088286,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088427,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088073,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088342,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088338,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088284,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088309,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088243,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088289,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088294,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088276,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088258,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088369,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088249,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088349,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101088363,TR-8CBE52,"{""factories"": {""factory_location"": ""Ibadan""}, ""sales_date"": ""2025-10-24""}"
101072191,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072205,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072201,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072199,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072211,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072203,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072202,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072204,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072190,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072195,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072198,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072188,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072186,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072183,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072197,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072196,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072189,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072185,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072182,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072192,TR-15E840,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072181,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072184,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072187,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072194,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072193,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072180,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072177,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072174,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072171,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072168,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072167,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072170,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072173,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072176,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072179,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072166,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072169,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072172,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072175,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072178,TR-E590C0,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072213,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072235,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072234,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072228,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072229,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072232,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072230,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072208,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072218,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072220,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072216,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072210,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072209,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072217,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072219,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072214,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072207,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072212,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072215,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101072206,TR-14B196,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101084686,TR-AAD7BD,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101084696,TR-AAD7BD,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101084699,TR-AAD7BD,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101084703,TR-AAD7BD,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101084705,TR-AAD7BD,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101084708,TR-AAD7BD,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
101084709,TR-AAD7BD,"{""factories"": {""factory_location"": ""Asaba""}, ""sales_date"": ""2025-10-21""}"
